Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Year,Month,Month_Name,Quarter,Week,Total_Interactions,Virality_Score,Save_Rate,View_to_Engagement,Performance_Tier,Content_Score,Time_Bucket
POST_03045,2024-01-25 14:29:00,LinkedIn,Document,Food,1699,140,161,19708,239,57036,3.51,14,Thursday,24,1820,Positive,Mid-tier,True,True,2024,1,January,1,4,2239,4.3165,1.2127,11.3609,Good,3.0628,Afternoon
POST_02883,2024-01-25 19:05:00,Instagram,Photo,Gaming,9387,466,117,43543,76,456679,2.18,19,Thursday,19,1434,Negative,Macro,True,False,2024,1,January,1,4,10046,2.3364,0.1745,23.0714,Average,1.6253,Evening
POST_03126,2024-01-26 12:39:00,Facebook,Live,Gaming,4105,21,179,58944,767,313836,1.37,12,Friday,17,120,Neutral,Macro,True,False,2024,1,January,1,4,5072,1.4925,1.3012,8.6048,Average,1.3861,Morning
POST_01970,2024-01-26 16:52:00,Instagram,Photo,Technology,4419,362,178,6368,793,351262,1.41,16,Friday,1,177,Neutral,Macro,True,False,2024,1,January,1,4,5752,1.6162,12.4529,90.3266,Average,4.7847,Afternoon
POST_04906,2024-01-26 23:46:00,Instagram,Carousel,Gaming,5039,401,199,46894,47,66810,8.44,23,Friday,19,699,Neutral,Mid-tier,True,False,2024,1,January,1,4,5686,9.6361,0.1002,12.1252,Viral,6.2969,Night
POST_01183,2024-01-27 02:22:00,Facebook,Story,Lifestyle,2704,316,297,26466,794,10611,31.26,2,Saturday,17,379,Positive,Micro,True,False,2024,1,January,1,4,4111,39.8323,3.0001,15.5331,Viral,25.3537,Late Night
POST_00547,2024-01-27 04:00:00,Instagram,Carousel,Education,7298,278,277,8550,967,224881,3.49,4,Saturday,24,1626,Neutral,Macro,True,False,2024,1,January,1,4,8820,3.862,11.3099,103.1579,Good,5.9476,Late Night
POST_04884,2024-01-27 04:50:00,Instagram,Story,Food,7597,340,80,23442,462,418644,1.91,4,Saturday,22,312,Neutral,Macro,True,False,2024,1,January,1,4,8479,2.0344,1.9708,36.1701,Average,1.9656,Late Night
POST_01612,2024-01-27 06:10:00,LinkedIn,Post,Lifestyle,1596,75,145,16202,192,28123,6.46,6,Saturday,7,1132,Positive,Micro,True,False,2024,1,January,1,4,2008,7.7549,1.185,12.3935,Viral,5.266,Late Night
POST_01528,2024-01-27 10:38:00,Twitter,Thread,Travel,132,190,1140,39062,314,492341,0.3,10,Saturday,25,1198,Positive,Macro,True,False,2024,1,January,1,4,1776,0.7986,0.8039,4.5466,Low,0.6008,Morning
POST_02282,2024-01-27 12:33:00,Twitter,Thread,Entertainment,4938,80,350,87624,253,75802,7.08,12,Saturday,11,1965,Positive,Mid-tier,True,True,2024,1,January,1,4,5621,8.1105,0.2887,6.4149,Viral,5.3518,Morning
POST_03900,2024-01-27 14:33:00,TikTok,Video,Lifestyle,21899,852,1624,216540,1355,208930,11.67,14,Saturday,26,259,Neutral,Macro,True,False,2024,1,January,1,4,25730,13.6289,0.6258,11.8823,Viral,8.9444,Afternoon
POST_04706,2024-01-27 22:27:00,Twitter,Tweet,Gaming,4209,6,1592,55421,209,474433,1.22,22,Saturday,18,1709,Negative,Macro,False,False,2024,1,January,1,4,6016,1.8964,0.3771,10.8551,Average,1.17,Night
POST_00808,2024-01-27 23:11:00,YouTube,Live,Technology,19439,416,1257,103552,111,404640,5.22,23,Saturday,10,235,Negative,Macro,False,True,2024,1,January,1,4,21223,5.9416,0.1072,20.495,Good,3.9026,Night
POST_04085,2024-01-28 02:40:00,Instagram,Reel,Travel,5243,246,50,32559,743,199357,2.78,2,Sunday,23,555,Neutral,Macro,True,False,2024,1,January,1,4,6282,2.952,2.282,19.2942,Average,2.6822,Late Night
POST_04044,2024-01-28 05:12:00,Facebook,Post,Food,7415,241,458,69266,94,25271,32.11,5,Sunday,15,1971,Neutral,Micro,True,False,2024,1,January,1,4,8208,36.6849,0.1357,11.85,Viral,23.8902,Late Night
POST_03577,2024-01-28 06:30:00,Instagram,Story,Lifestyle,7180,59,151,45196,972,399546,1.85,6,Sunday,24,1747,Negative,Macro,True,False,2024,1,January,1,4,8362,1.9399,2.1506,18.5016,Average,1.9672,Late Night
POST_00188,2024-01-29 03:56:00,Facebook,Post,Gaming,7237,175,443,10194,605,456017,1.72,3,Monday,16,680,Positive,Macro,True,True,2024,1,January,1,5,8460,1.9552,5.9349,82.99,Average,3.055,Late Night
POST_03362,2024-01-29 07:51:00,Twitter,Poll,Lifestyle,2589,122,805,35253,169,235928,1.49,7,Monday,10,290,Neutral,Macro,True,False,2024,1,January,1,5,3685,2.2244,0.4794,10.453,Average,1.4071,Morning
POST_00731,2024-01-29 10:59:00,Instagram,Story,Business,9569,107,246,42216,833,286216,3.47,10,Monday,22,1440,Positive,Macro,True,False,2024,1,January,1,5,10755,3.6759,1.9732,25.4761,Good,3.0827,Morning
POST_03688,2024-01-29 17:37:00,Twitter,Tweet,Travel,2301,74,1385,30622,95,404521,0.93,17,Monday,8,1413,Neutral,Macro,True,False,2024,1,January,1,5,3855,1.6325,0.3102,12.589,Low,0.9548,Afternoon
POST_00459,2024-01-30 01:20:00,Instagram,Carousel,Lifestyle,8458,200,282,3773,656,197652,4.52,1,Tuesday,19,827,Neutral,Macro,False,False,2024,1,January,1,5,9596,4.9096,17.3867,254.3334,Good,8.4969,Late Night
POST_00852,2024-01-30 02:02:00,LinkedIn,Document,Fitness,933,23,105,25316,208,225511,0.47,2,Tuesday,25,1157,Positive,Macro,True,False,2024,1,January,1,5,1269,0.5738,0.8216,5.0126,Low,0.6066,Late Night
POST_04293,2024-01-30 05:59:00,Facebook,Post,Lifestyle,2076,216,192,53218,541,46036,5.4,5,Tuesday,4,1976,Positive,Micro,True,False,2024,1,January,1,5,3025,6.699,1.0166,5.6842,Good,4.4747,Late Night
POST_03367,2024-01-30 08:50:00,Twitter,Poll,Sports,427,134,1710,42573,480,42382,5.36,8,Tuesday,0,197,Positive,Micro,False,False,2024,1,January,1,5,2751,13.7437,1.1275,6.4618,Good,6.6054,Morning
POST_00260,2024-01-30 12:21:00,Instagram,Reel,Fitness,3768,498,25,39951,71,171219,2.51,12,Tuesday,10,524,Negative,Macro,True,True,2024,1,January,1,5,4362,2.8262,0.1777,10.9184,Average,1.9052,Morning
POST_02999,2024-01-30 15:32:00,Twitter,Poll,Lifestyle,1831,147,384,17551,261,448750,0.53,15,Tuesday,11,1986,Neutral,Macro,True,False,2024,1,January,1,5,2623,0.7302,1.4871,14.945,Low,0.8772,Afternoon
POST_02725,2024-01-30 15:57:00,Twitter,Poll,Gaming,2067,150,1269,29794,296,258757,1.35,15,Tuesday,21,1364,Positive,Macro,True,False,2024,1,January,1,5,3782,2.386,0.9935,12.6938,Average,1.5538,Afternoon
POST_00410,2024-01-30 20:38:00,Instagram,Reel,Sports,8616,380,36,18276,38,13508,66.86,20,Tuesday,16,518,Neutral,Micro,True,False,2024,1,January,1,5,9070,70.205,0.2079,49.6279,Viral,47.8679,Evening
POST_02745,2024-01-31 02:30:00,Facebook,Video,Fashion,1475,16,196,60885,649,141298,1.19,2,Wednesday,9,338,Neutral,Macro,True,True,2024,1,January,1,5,2336,1.4827,1.0659,3.8367,Average,1.2406,Late Night
POST_03273,2024-01-31 03:47:00,LinkedIn,Post,Lifestyle,1360,39,433,21326,41,185414,0.99,3,Wednesday,27,457,Negative,Macro,True,True,2024,1,January,1,5,1873,1.4761,0.1923,8.7827,Low,0.8965,Late Night
POST_00277,2024-02-01 07:12:00,TikTok,Duet,Sports,14790,205,564,15956,873,19618,79.31,7,Thursday,8,359,Neutral,Micro,False,False,2024,2,February,1,5,16432,86.1002,5.4713,102.9832,Viral,59.1955,Morning
POST_01298,2024-02-01 07:18:00,Instagram,Reel,Sports,2029,205,116,18802,710,451007,0.52,7,Thursday,20,97,Positive,Macro,True,False,2024,2,February,1,5,3060,0.6179,3.7762,16.2749,Low,1.5262,Morning
POST_01597,2024-02-01 13:41:00,Twitter,Poll,Gaming,2589,238,1485,18507,382,29355,14.69,13,Thursday,29,59,Neutral,Micro,True,False,2024,2,February,1,5,4694,25.6166,2.0641,25.3634,Viral,14.1802,Afternoon
POST_04931,2024-02-02 03:21:00,Twitter,Retweet,Fashion,565,271,172,49809,86,309994,0.33,3,Friday,24,286,Neutral,Macro,True,True,2024,2,February,1,5,1094,0.5236,0.1727,2.1964,Low,0.3409,Late Night
POST_00091,2024-02-02 10:04:00,Instagram,Photo,Education,6091,235,276,8937,120,122702,5.38,10,Friday,21,1354,Positive,Macro,True,False,2024,2,February,1,5,6722,6.0219,1.3427,75.2154,Good,4.3614,Morning
POST_00039,2024-02-02 10:25:00,LinkedIn,Article,Sports,1681,142,450,29763,86,197811,1.15,10,Friday,20,1208,Neutral,Macro,True,False,2024,2,February,1,5,2359,1.6758,0.2889,7.9259,Average,1.0494,Morning
POST_02397,2024-02-02 18:41:00,Instagram,Reel,Travel,6826,292,12,9417,171,375834,1.9,18,Friday,28,100,Positive,Macro,True,False,2024,2,February,1,5,7301,1.9812,1.8159,77.53,Average,1.8991,Evening
POST_03016,2024-02-02 22:36:00,Twitter,Retweet,Entertainment,4013,14,880,46221,154,132708,3.7,22,Friday,28,690,Neutral,Macro,True,False,2024,2,February,1,5,5061,5.0343,0.3332,10.9496,Good,3.0902,Night
POST_04748,2024-02-03 07:17:00,Instagram,Photo,Food,8994,182,83,30994,713,9032,102.51,7,Saturday,11,671,Positive,Nano,True,False,2024,2,February,1,5,9972,106.3545,2.3004,32.174,Viral,73.6005,Morning
POST_01299,2024-02-03 08:14:00,Facebook,Live,Business,7153,28,570,45513,402,31008,25.0,8,Saturday,9,393,Negative,Micro,True,False,2024,2,February,1,5,8153,28.7626,0.8833,17.9136,Viral,18.8938,Morning
POST_02848,2024-02-03 10:05:00,Twitter,Retweet,Education,1095,113,139,62850,477,473835,0.28,10,Saturday,26,634,Positive,Macro,True,True,2024,2,February,1,5,1824,0.3668,0.7589,2.9021,Low,0.4497,Morning
POST_02814,2024-02-04 01:36:00,Instagram,Carousel,Health,1362,333,260,22391,793,329817,0.59,1,Sunday,13,471,Negative,Macro,True,False,2024,2,February,1,5,2748,0.8514,3.5416,12.2728,Low,1.5539,Late Night
POST_02342,2024-02-04 06:29:00,Instagram,Carousel,Health,7333,154,7,49641,41,435804,1.72,6,Sunday,24,1696,Positive,Macro,True,False,2024,2,February,1,5,7535,1.7581,0.0826,15.179,Average,1.2402,Late Night
POST_01590,2024-02-04 09:01:00,LinkedIn,Poll,Gaming,256,105,361,18926,164,83175,0.87,9,Sunday,26,1586,Negative,Mid-tier,True,False,2024,2,February,1,5,886,1.8623,0.8665,4.6814,Low,1.1666,Morning
POST_01048,2024-02-04 14:38:00,Instagram,Photo,Gaming,5955,25,276,29431,342,140736,4.45,14,Sunday,25,1323,Neutral,Macro,True,False,2024,2,February,1,5,6598,4.8552,1.162,22.4185,Good,3.5852,Afternoon
POST_04397,2024-02-05 02:07:00,Twitter,Thread,Education,3485,259,1091,47116,20,182152,2.65,2,Monday,23,590,Positive,Macro,False,False,2024,2,February,1,6,4855,3.9944,0.0424,10.3044,Average,2.271,Late Night
POST_02434,2024-02-05 09:38:00,Twitter,Thread,Gaming,2504,180,620,49601,126,183747,1.8,9,Monday,8,527,Positive,Macro,True,False,2024,2,February,1,6,3430,2.5709,0.254,6.9152,Average,1.5675,Morning
POST_01633,2024-02-05 16:36:00,LinkedIn,Post,Education,537,107,219,28280,143,140083,0.62,16,Monday,17,1090,Neutral,Macro,True,False,2024,2,February,1,6,1006,1.0051,0.5057,3.5573,Low,0.7012,Afternoon
POST_04104,2024-02-05 21:34:00,Instagram,Reel,Business,365,314,79,33798,726,40420,1.88,21,Monday,2,102,Positive,Micro,True,False,2024,2,February,1,6,1484,3.043,2.1481,4.3908,Average,2.3093,Night
POST_02635,2024-02-06 02:49:00,LinkedIn,Article,Education,694,18,51,25932,181,443409,0.17,2,Tuesday,24,998,Positive,Macro,True,False,2024,2,February,1,6,944,0.1991,0.698,3.6403,Low,0.3371,Late Night
POST_04490,2024-02-06 14:57:00,Facebook,Video,Education,3763,132,865,28418,276,389969,1.22,14,Tuesday,29,593,Neutral,Macro,True,False,2024,2,February,1,6,5036,1.6981,0.9712,17.7212,Average,1.2888,Afternoon
POST_01440,2024-02-06 17:51:00,LinkedIn,Poll,Food,752,48,87,3634,196,40260,2.2,17,Tuesday,19,446,Positive,Micro,True,True,2024,2,February,1,6,1083,2.7545,5.3935,29.8019,Average,3.3244,Afternoon
POST_01722,2024-02-06 18:45:00,Instagram,Story,Entertainment,3937,35,294,10335,293,270190,1.58,18,Tuesday,10,1831,Positive,Macro,True,False,2024,2,February,1,6,4559,1.8095,2.835,44.1122,Average,2.0254,Evening
POST_02830,2024-02-06 22:59:00,Instagram,Story,Entertainment,6895,344,282,17627,480,53764,13.99,22,Tuesday,23,1564,Positive,Mid-tier,True,False,2024,2,February,1,6,8001,15.6775,2.7231,45.3906,Viral,11.1162,Night
POST_00439,2024-02-07 04:32:00,LinkedIn,Poll,Gaming,135,72,39,12087,208,314413,0.08,4,Wednesday,8,1273,Negative,Macro,True,False,2024,2,February,1,6,454,0.1259,1.7209,3.7561,Low,0.586,Late Night
POST_03842,2024-02-07 08:31:00,Instagram,Photo,Travel,2485,297,180,31891,438,267799,1.11,8,Wednesday,2,349,Neutral,Macro,True,False,2024,2,February,1,6,3400,1.3514,1.3734,10.6613,Average,1.2614,Morning
POST_01227,2024-02-07 11:44:00,Twitter,Thread,Food,4755,83,1794,82844,225,270700,2.45,11,Wednesday,6,334,Positive,Macro,True,False,2024,2,February,1,6,6857,3.806,0.2716,8.277,Average,2.2033,Morning
POST_02048,2024-02-07 17:16:00,LinkedIn,Document,Gaming,1756,33,116,20375,202,429876,0.44,17,Wednesday,2,1618,Negative,Macro,True,False,2024,2,February,1,6,2107,0.5048,0.9914,10.3411,Low,0.6249,Afternoon
POST_00773,2024-02-07 20:12:00,Instagram,Carousel,Health,7480,402,135,30722,445,276016,2.9,20,Wednesday,17,236,Positive,Macro,True,False,2024,2,February,1,6,8462,3.148,1.4485,27.5438,Average,2.539,Evening
POST_00661,2024-02-08 01:23:00,Twitter,Poll,Technology,2235,55,1287,72094,115,170665,2.1,1,Thursday,16,810,Neutral,Macro,True,False,2024,2,February,1,6,3692,3.6363,0.1595,5.1211,Average,1.9787,Late Night
POST_00967,2024-02-08 05:26:00,LinkedIn,Poll,Gaming,1750,42,373,27883,75,226382,0.96,5,Thursday,11,1071,Positive,Macro,True,False,2024,2,February,1,6,2240,1.3044,0.269,8.0336,Low,0.856,Late Night
POST_02693,2024-02-08 06:58:00,Instagram,Story,Sports,6678,81,122,19446,558,211923,3.25,6,Thursday,25,736,Positive,Macro,True,False,2024,2,February,1,6,7439,3.4003,2.8695,38.2547,Good,3.1809,Late Night
POST_02912,2024-02-08 21:24:00,Instagram,Story,Technology,7170,455,270,30559,633,205121,3.85,21,Thursday,8,720,Negative,Macro,True,False,2024,2,February,1,6,8528,4.334,2.0714,27.9067,Good,3.4616,Night
POST_02159,2024-02-08 23:24:00,Facebook,Post,Entertainment,6011,337,121,70319,704,314823,2.05,23,Thursday,7,1669,Positive,Macro,False,True,2024,2,February,1,6,7173,2.2387,1.0012,10.2007,Average,1.792,Night
POST_04202,2024-02-09 03:24:00,Instagram,Reel,Fitness,473,240,25,45950,459,118148,0.62,3,Friday,26,319,Neutral,Macro,True,True,2024,2,February,1,6,1197,0.8701,0.9989,2.605,Low,0.8087,Late Night
POST_04539,2024-02-09 08:12:00,Instagram,Story,Fitness,2553,96,106,41898,507,261478,1.05,8,Friday,29,1847,Negative,Macro,True,False,2024,2,February,1,6,3262,1.1714,1.2101,7.7856,Average,1.1344,Morning
POST_00734,2024-02-09 09:58:00,Facebook,Live,Technology,5536,259,21,13917,55,207605,2.8,9,Friday,2,121,Neutral,Macro,True,True,2024,2,February,1,6,5871,2.9464,0.3952,42.1858,Average,2.1225,Morning
POST_01659,2024-02-09 12:56:00,Twitter,Poll,Travel,2368,101,729,93973,484,272965,1.17,12,Friday,9,392,Positive,Macro,True,False,2024,2,February,1,6,3682,1.7427,0.515,3.9181,Average,1.1453,Morning
POST_00180,2024-02-09 15:14:00,Instagram,Photo,Fashion,6206,151,241,43602,836,445619,1.48,15,Friday,28,1306,Neutral,Macro,True,False,2024,2,February,1,6,7434,1.6227,1.9173,17.0497,Average,1.654,Afternoon
POST_00673,2024-02-10 07:45:00,Instagram,Photo,Fashion,6054,212,64,19115,320,264052,2.4,7,Saturday,7,1260,Neutral,Macro,True,True,2024,2,February,1,6,6650,2.526,1.6741,34.7894,Average,2.22,Morning
POST_00169,2024-02-10 11:13:00,Instagram,Story,Education,2113,48,231,26316,408,161692,1.48,11,Saturday,20,620,Neutral,Macro,True,False,2024,2,February,1,6,2800,1.7948,1.5504,10.6399,Average,1.5956,Morning
POST_02579,2024-02-10 17:24:00,Twitter,Thread,Technology,3537,26,512,66633,272,426943,0.95,17,Saturday,9,1455,Neutral,Macro,True,False,2024,2,February,1,6,4347,1.2004,0.4082,6.5238,Low,0.8626,Afternoon
POST_04601,2024-02-10 20:09:00,Instagram,Photo,Entertainment,3622,245,171,39246,303,439901,0.92,20,Saturday,10,537,Negative,Macro,True,True,2024,2,February,1,6,4341,1.0514,0.7721,11.061,Low,0.915,Evening
POST_00899,2024-02-11 01:02:00,Instagram,Photo,Fashion,8546,207,234,21224,730,127434,7.05,1,Sunday,6,1502,Positive,Macro,True,False,2024,2,February,1,6,9717,7.5819,3.4395,45.7831,Viral,6.1264,Late Night
POST_03245,2024-02-11 02:20:00,LinkedIn,Document,Fashion,672,90,365,8426,223,415532,0.27,2,Sunday,23,1041,Positive,Macro,True,False,2024,2,February,1,6,1350,0.4686,2.6466,16.0218,Low,1.0426,Late Night
POST_03124,2024-02-11 04:43:00,Facebook,Live,Gaming,313,96,229,30208,758,181885,0.35,4,Sunday,18,342,Neutral,Macro,True,False,2024,2,February,1,6,1396,0.6554,2.5093,4.6213,Low,1.0894,Late Night
POST_00387,2024-02-11 05:30:00,Twitter,Retweet,Travel,703,273,1530,80509,366,409741,0.61,5,Sunday,27,1774,Neutral,Macro,True,False,2024,2,February,1,6,2872,1.425,0.4546,3.5673,Low,0.8079,Late Night
POST_01489,2024-02-11 06:53:00,Twitter,Thread,Sports,1120,45,722,57869,322,329234,0.57,6,Sunday,23,310,Neutral,Macro,False,True,2024,2,February,1,6,2209,1.0254,0.5564,3.8172,Low,0.7025,Late Night
POST_03060,2024-02-11 11:23:00,YouTube,Community Post,Health,5388,522,979,74836,3442,136789,5.04,11,Sunday,22,1486,Positive,Macro,True,False,2024,2,February,1,6,10331,6.8492,4.5994,13.8049,Good,5.4506,Morning
POST_03729,2024-02-11 16:09:00,Instagram,Story,Entertainment,1410,13,173,19015,851,93835,1.7,16,Sunday,28,1811,Negative,Mid-tier,False,False,2024,2,February,1,6,2447,2.0834,4.4754,12.8688,Average,2.6476,Afternoon
POST_02410,2024-02-11 23:04:00,Facebook,Story,Technology,5031,305,941,64842,132,103395,6.07,23,Sunday,5,168,Positive,Macro,True,False,2024,2,February,1,6,6409,8.186,0.2036,9.884,Viral,4.9449,Night
POST_03800,2024-02-12 00:52:00,Facebook,Post,Fashion,484,204,736,51427,194,262224,0.54,0,Monday,23,1643,Neutral,Macro,True,False,2024,2,February,1,7,1618,1.1822,0.3772,3.1462,Low,0.6838,Late Night
POST_04254,2024-02-12 03:13:00,Facebook,Video,Fashion,7469,7,161,851,250,140341,5.44,3,Monday,11,205,Neutral,Macro,True,True,2024,2,February,1,7,7887,5.6761,29.3772,926.792,Good,12.692,Late Night
POST_00168,2024-02-12 09:23:00,Instagram,Reel,Fashion,4507,349,290,10836,967,162007,3.18,9,Monday,29,430,Positive,Macro,False,False,2024,2,February,1,7,6113,3.7498,8.924,56.4138,Good,5.0741,Morning
POST_00666,2024-02-12 14:58:00,Instagram,Story,Sports,484,11,158,43498,692,51227,1.27,14,Monday,0,1762,Negative,Mid-tier,True,False,2024,2,February,1,7,1345,1.913,1.5909,3.0921,Average,1.5592,Afternoon
POST_02941,2024-02-13 12:07:00,Twitter,Poll,Travel,4795,10,1206,16987,100,386717,1.55,12,Tuesday,15,1973,Neutral,Macro,False,False,2024,2,February,1,7,6111,2.1807,0.5887,35.9746,Average,1.4508,Morning
POST_01638,2024-02-13 13:05:00,Instagram,Photo,Travel,9186,369,177,12348,993,131372,7.41,13,Tuesday,20,297,Negative,Macro,True,True,2024,2,February,1,7,10725,7.9583,8.0418,86.8562,Viral,7.764,Afternoon
POST_03370,2024-02-13 23:31:00,LinkedIn,Document,Gaming,1830,34,264,28996,89,51556,4.13,23,Tuesday,25,1969,Neutral,Mid-tier,True,False,2024,2,February,1,7,2217,5.2175,0.3069,7.6459,Good,3.3093,Night
POST_02347,2024-02-13 23:59:00,LinkedIn,Post,Lifestyle,1374,94,479,29167,228,31552,6.17,23,Tuesday,19,120,Negative,Micro,True,True,2024,2,February,1,7,2175,9.5046,0.7817,7.4571,Viral,5.5539,Night
POST_02993,2024-02-14 01:41:00,Facebook,Post,Education,3993,97,323,4517,131,140748,3.14,1,Wednesday,9,56,Positive,Macro,True,False,2024,2,February,1,7,4544,3.6633,2.9002,100.5977,Good,3.225,Late Night
POST_02603,2024-02-14 05:58:00,LinkedIn,Poll,Business,946,118,371,19140,79,119280,1.2,5,Wednesday,28,158,Neutral,Macro,True,False,2024,2,February,1,7,1514,1.924,0.4127,7.9101,Average,1.181,Late Night
POST_02505,2024-02-14 08:10:00,Instagram,Photo,Fashion,6619,33,73,22273,771,117674,5.71,8,Wednesday,14,1622,Neutral,Macro,True,False,2024,2,February,1,7,7496,5.867,3.4616,33.6551,Good,5.0826,Morning
POST_01973,2024-02-14 09:57:00,Twitter,Tweet,Technology,3667,297,748,22661,60,45366,10.39,9,Wednesday,18,1353,Positive,Micro,True,False,2024,2,February,1,7,4772,14.3386,0.2648,21.0582,Viral,8.537,Morning
POST_03865,2024-02-14 23:14:00,Instagram,Photo,Health,4364,60,243,40319,267,262252,1.78,23,Wednesday,11,1270,Positive,Macro,True,True,2024,2,February,1,7,4934,1.9878,0.6622,12.2374,Average,1.507,Night
POST_00019,2024-02-14 23:29:00,Twitter,Poll,Fitness,3113,173,1632,88231,81,261947,1.88,23,Wednesday,28,569,Negative,Macro,False,False,2024,2,February,1,7,4999,3.1896,0.0918,5.6658,Average,1.7364,Night
POST_03910,2024-02-15 01:08:00,Twitter,Poll,Technology,599,149,1859,10857,478,119040,2.19,1,Thursday,2,719,Positive,Macro,True,False,2024,2,February,1,7,3085,5.4385,4.4027,28.4148,Average,3.8284,Late Night
POST_04652,2024-02-15 03:34:00,LinkedIn,Article,Education,1951,72,311,8572,167,228093,1.02,3,Thursday,5,135,Positive,Macro,True,False,2024,2,February,1,7,2501,1.3275,1.9482,29.1764,Average,1.3907,Late Night
POST_03478,2024-02-15 04:31:00,Facebook,Live,Lifestyle,837,139,825,10773,205,275388,0.65,4,Thursday,7,375,Positive,Macro,True,False,2024,2,February,1,7,2006,1.3036,1.9029,18.6206,Low,1.222,Late Night
POST_04408,2024-02-15 07:02:00,Instagram,Carousel,Technology,8342,294,174,15178,937,308865,2.85,7,Thursday,26,870,Positive,Macro,True,True,2024,2,February,1,7,9747,3.0602,6.1734,64.2179,Average,3.9101,Morning
POST_00195,2024-02-15 22:27:00,Twitter,Poll,Health,3769,151,879,89406,437,261770,1.83,22,Thursday,21,1473,Negative,Macro,True,False,2024,2,February,1,7,5236,2.5625,0.4888,5.8564,Average,1.6474,Night
POST_03467,2024-02-16 00:16:00,Facebook,Video,Lifestyle,725,378,774,79671,332,330572,0.57,0,Friday,2,316,Positive,Macro,True,True,2024,2,February,1,7,2209,1.1504,0.4167,2.7727,Low,0.6981,Late Night
POST_01815,2024-02-16 00:54:00,Instagram,Photo,Food,9604,430,267,25262,49,37858,27.21,0,Friday,13,93,Negative,Micro,True,False,2024,2,February,1,7,10350,29.7551,0.194,40.9706,Viral,19.8687,Late Night
POST_00888,2024-02-16 12:03:00,Instagram,Carousel,Food,8417,153,179,26011,391,287672,3.04,12,Friday,24,109,Neutral,Macro,True,False,2024,2,February,1,7,9140,3.2189,1.5032,35.139,Good,2.6326,Morning
POST_03768,2024-02-16 15:55:00,Twitter,Poll,Fitness,2400,18,1452,9515,27,439716,0.88,15,Friday,22,511,Neutral,Macro,False,False,2024,2,February,1,7,3897,1.5446,0.2838,40.9564,Low,0.9005,Afternoon
POST_03548,2024-02-16 16:06:00,Facebook,Post,Food,6585,120,325,68170,206,400708,1.75,16,Friday,28,1542,Positive,Macro,True,False,2024,2,February,1,7,7236,1.9465,0.3022,10.6146,Average,1.3746,Afternoon
POST_00222,2024-02-17 07:30:00,Facebook,Video,Fitness,5780,145,85,57983,414,127495,4.71,7,Saturday,7,533,Positive,Macro,True,False,2024,2,February,1,7,6424,4.9609,0.714,11.0791,Good,3.5865,Morning
